translation,importance
"{'en': 'Batna', 'cy': 'Bastiaeurope. kgm'}",0.0
"{'en': 'Greece', 'cy': 'Gwlad Groeg'}",0.0
"{'en': 'Empty', 'cy': 'GwagComment'}",0.0
"{'en': 'Newburgh', 'cy': 'Newburgh'}",0.0
"{'en': 'Character Map', 'cy': 'Amgodiadau Nodau'}",0.0
"{'en': 'Split Horizontal', 'cy': ""Hollti' n Lorweddol""}",0.0
"{'en': 'Appearance Page', 'cy': 'Tudalen Olwg'}",0.0
"{'en': 'Nightfall', 'cy': 'Dechreunos'}",0.0
"{'en': 'User Data', 'cy': 'Data Defnyddiwr'}",0.0
"{'en': 'Mute Button', 'cy': 'Media controller element'}",0.0
"{'en': 'Dak Nong', 'cy': 'vietnam. kgm'}",0.0
"{'en': 'Import Failed', 'cy': 'Methwyd Mewnforio'}",0.0
"{'en': 'Enable Animations', 'cy': 'Galluogi Animeiddio'}",0.0
"{'en': 'La Paz', 'cy': 'La Pazworld. kgm'}",0.0
"{'en': 'Anonymously', 'cy': 'Dienw'}",0.0
"{'en': 'General Settings', 'cy': 'Gosodiadau Cyffredinol'}",0.0
"{'en': 'Masally', 'cy': 'Massaazerbaijan. kgm'}",0.0
"{'en': 'Fort Wayne', 'cy': 'Fort Wayne'}",0.0
"{'en': 'Beijing', 'cy': 'Beijing长春'}",0.0
"{'en': 'Piri Grande', 'cy': 'La Grande'}",0.0
"{'en': 'Larger', 'cy': 'Mwy'}",0.0
"{'en': 'black', 'cy': 'underlinetextattr'}",0.0
"{'en': 'Lights Off', 'cy': 'Wyth Bant'}",0.0
"{'en': 'High', 'cy': 'Uchel'}",0.0
"{'en': 'Willcox', 'cy': 'WillcoxCity name (optional, probably does not need a translation)'}",0.0
"{'en': 'Radisson', 'cy': 'Madison'}",0.0
"{'en': 'Reset', 'cy': 'Ailosod'}",0.0
"{'en': 'Use KMail', 'cy': 'KMail'}",0.0
"{'en': 'Gregorian', 'cy': 'GregoraiddCalendar System Hijri'}",0.0
"{'en': 'Bentonville', 'cy': 'Bentonville'}",0.0
"{'en': 'Shymkent', 'cy': 'Shymkent'}",0.0
"{'en': 'Cottesmore', 'cy': 'Claremore'}",0.0
"{'en': 'Afghanistan', 'cy': 'Afghanistan'}",0.0
"{'en': 'Secret', 'cy': 'Cyfrinach'}",0.0
"{'en': 'Low', 'cy': 'Isel'}",0.0
"{'en': 'Sandakan', 'cy': 'Sandakan'}",0.0
"{'en': 'Exchange Configuration', 'cy': 'Cyfluniad Exchange'}",0.0
"{'en': 'Cursor Blink', 'cy': ""Chwincio'r Cyrchydd""}",0.0
"{'en': 'Poland', 'cy': 'Gwlad Pwyl'}",0.0
"{'en': 'Sharjah', 'cy': 'Shaanxiemirates. kgm'}",0.0
"{'en': 'Second', 'cy': 'Gwerth:'}",0.0
"{'en': 'Red Bluff', 'cy': 'Red Bluff'}",0.0
"{'en': 'Corpus Christi', 'cy': 'Corpus Christi'}",0.0
"{'en': 'Revert Configuration', 'cy': 'Dychwelyd Ffurfweddiad'}",0.0
"{'en': 'Kenosha', 'cy': 'Kenosha'}",0.0
"{'en': 'French Guiana', 'cy': 'Guyane Ffrengig'}",0.0
"{'en': 'Save Screenshot', 'cy': 'Cadw Sgrînlun'}",0.0
"{'en': 'unmaximize', 'cy': '_Dadehangu'}",0.0
"{'en': 'Farmingdale', 'cy': 'Farmingdale'}",0.0
"{'en': 'Completed', 'cy': 'CyflawnwydSTART (Due DUE)'}",0.0
"{'en': 'El Paso', 'cy': 'El Paso'}",0.0
"{'en': 'Groningen', 'cy': 'Groningen'}",0.0
"{'en': 'Shanghai', 'cy': 'Shanghai'}",0.0
"{'en': 'Other Address', 'cy': 'Cyfeiriad Arall'}",0.0
"{'en': 'Custom Size', 'cy': 'Maint Addasedig'}",0.0
"{'en': 'Smiley pixmaps', 'cy': 'Picsfapiau gwynebau hapus'}",0.0
"{'en': 'Anonymous', 'cy': 'Dienw'}",0.0
"{'en': 'Kalgoorlie', 'cy': 'Kalgoorlie Boulder'}",0.0
"{'en': 'SCREEN', 'cy': 'SGRIN'}",0.0
"{'en': 'Last Seen', 'cy': 'Chwareuwyd diwethaf'}",0.0
"{'en': 'Elsenborn', 'cy': 'Elsenborn'}",0.0
"{'en': 'Audible Bell', 'cy': 'Cloch Glywedol'}",0.0
"{'en': 'Pansy', 'cy': 'Pansi'}",0.0
"{'en': 'London', 'cy': 'Llundain'}",0.0
"{'en': 'Grottaglie', 'cy': 'Grottaglie'}",0.0
"{'en': 'Dark', 'cy': 'Tywyll'}",0.0
"{'en': 'Detach Tab', 'cy': 'Datod Tab'}",0.0
"{'en': 'Low', 'cy': 'Isel'}",0.0
"{'en': 'White Luminance', 'cy': 'Candelas per square metre'}",0.0
"{'en': 'Autosave Interval', 'cy': 'Ysbaid Cadw Awtomatig'}",0.0
"{'en': 'Password', 'cy': 'Cyfrinair'}",0.0
"{'en': 'Asahikawa', 'cy': 'Asahikawa Ab'}",0.0
"{'en': 'Text Filter', 'cy': 'Hidlydd KBabel Comment'}",0.0
"{'en': 'Turkish', 'cy': 'Tyrceg'}",0.0
"{'en': 'Birth Date', 'cy': 'Dyddiad Geni'}",0.0
"{'en': 'JOKER', 'cy': 'card symbol'}",0.0
"{'en': 'Nabesna', 'cy': 'Nabesna'}",0.0
"{'en': 'OWNER', 'cy': 'PERCHENNOG'}",0.0
"{'en': 'Abuja', 'cy': 'Abwsiaworld. kgm'}",0.0
"{'en': 'Graham', 'cy': 'Graham'}",0.0
"{'en': 'Charles City', 'cy': 'Charles City'}",0.0
"{'en': 'South Hill', 'cy': 'South Hill'}",0.0
"{'en': 'HTTP Moniker', 'cy': 'Moniker HTTP'}",0.0
"{'en': 'Yuma', 'cy': 'Yuma'}",0.0
"{'en': 'Aurangabad', 'cy': 'Tauranga'}",0.0
"{'en': 'Grazzanise', 'cy': 'Grazzanise'}",0.0
"{'en': 'Pipe Nebula', 'cy': 'Nifwl Pibellobject name (optional)'}",0.0
"{'en': 'Khamis Mushayt', 'cy': 'Khamis Mushait'}",0.0
"{'en': 'Display Background', 'cy': 'Dechrau Llinell'}",0.0
"{'en': 'Select', 'cy': 'brwsh'}",0.0
"{'en': 'Some', 'cy': 'Rhai'}",0.0
"{'en': 'Network Proxy', 'cy': 'Dirprwy Rhwydwaith'}",0.0
"{'en': 'Builtin Command', 'cy': ""Gorchmyn wedi'i Osod""}",0.0
"{'en': 'Boscobel', 'cy': 'Boscobel'}",0.0
"{'en': 'Nebraska', 'cy': 'Nebraska'}",0.0
"{'en': 'Varna', 'cy': 'Varna'}",0.0
"{'en': 'upsilon', 'cy': 'AustinCity name (optional, probably does not need a translation)'}",0.0
"{'en': 'Cross', 'cy': 'Rheolyddion'}",0.0
"{'en': 'nan', 'cy': 'Amherthnasol'}",0.0
"{'en': 'Hebrew Visual', 'cy': 'Hebraeg Gweladwy'}",0.0
"{'en': 'Peace River', 'cy': 'Peace River'}",0.0
"{'en': 'Restore Window', 'cy': 'Ailfeintio ffenest'}",0.0
"{'en': 'Dhaka', 'cy': 'Dhaka'}",0.0
"{'en': 'Sørkjosen', 'cy': 'Sørkjosen'}",0.0
"{'en': 'Neddy Harbour', 'cy': 'Bernard Harbour'}",0.0
"{'en': 'StarDraw drawing', 'cy': 'Darlun StarDraw'}",0.0
"{'en': 'Potenza', 'cy': 'Potenza'}",0.0
"{'en': 'Browse', 'cy': 'Pori'}",0.0
"{'en': 'Australia', 'cy': 'Australiaworld. kgm'}",0.0
"{'en': 'Nov', 'cy': 'abbreviated month name'}",0.0
"{'en': 'Jammu', 'cy': 'Cochin'}",0.0
"{'en': 'Select System', 'cy': 'Dewis Delwedd Defnyddiwr'}",0.0
"{'en': 'New Messages', 'cy': 'Negeseuon Newydd'}",0.0
"{'en': 'Rhode Island', 'cy': 'Rhode Island'}",0.0
"{'en': 'Vineyard Haven', 'cy': 'Winter Haven'}",0.0
"{'en': 'Spell Checker', 'cy': 'Gwirydd sillafu'}",0.0
"{'en': 'Dominican Republic', 'cy': 'Gweriniaeth Dominica'}",0.0
"{'en': 'Automatically Detected', 'cy': 'Canfuwyd yn Awtomatig'}",0.0
"{'en': 'Jeongeup', 'cy': 'JeongeupCity name (optional, probably does not need a translation)'}",0.0
"{'en': 'Greer', 'cy': 'Greer'}",0.0
"{'en': 'Adrian', 'cy': 'Adrian'}",0.0
"{'en': 'Zoom in', 'cy': 'Chwyddo i mewn'}",0.0
"{'en': 'Dawson', 'cy': 'Dawson'}",0.0
"{'en': 'Normal', 'cy': 'Arferol'}",0.0
"{'en': 'Hover Selection', 'cy': 'Dewis drwy Hofran'}",0.0
"{'en': 'Reykjavik', 'cy': 'Reykjavikworld. kgm'}",0.0
"{'en': 'MODULES', 'cy': 'MODYLAU'}",0.0
"{'en': 'QuizCorrect', 'cy': 'QuizCorrectComment'}",0.0
"{'en': 'RO', 'cy': 'DYU'}",0.0
"{'en': 'Nashira', 'cy': 'Nashirastar name'}",0.0
"{'en': 'html container', 'cy': 'cynhwysydd html'}",0.0
"{'en': 'Delete Folder', 'cy': 'Dileu Plygell'}",0.0
"{'en': 'Themed', 'cy': 'Â Thema'}",0.0
"{'en': 'Rectangular', 'cy': 'Petryal'}",0.0
"{'en': 'Norman', 'cy': 'Norman'}",0.0
"{'en': 'California', 'cy': 'Californiausa. kgm'}",0.0
"{'en': 'Unmatched', 'cy': 'Heb gydweddu'}",0.0
"{'en': 'Clinton', 'cy': 'Clinton'}",0.0
"{'en': 'Color Wheel', 'cy': 'Olwyn Lliw'}",0.0
"{'en': 'Brunswick', 'cy': 'Brunswick'}",0.0
"{'en': 'New Appointment', 'cy': 'Apwyntiad Newydd'}",0.0
"{'en': 'Milford', 'cy': 'Milford'}",0.0
"{'en': 'Cleopatra', 'cy': 'Cleopatra'}",0.0
"{'en': 'Cuernavaca', 'cy': 'Cuernavaca'}",0.0
"{'en': 'Miscellaneous Symbols', 'cy': 'Amryw Symbolau'}",0.0
"{'en': 'From', 'cy': 'Oddi wrth'}",0.0
"{'en': 'Zagreb', 'cy': 'Zagreb'}",0.0
"{'en': 'Leadville', 'cy': 'Leadville'}",0.0
"{'en': 'Athabasca', 'cy': 'AlabamaCity name (optional, probably does not need a translation)'}",0.0
"{'en': 'CAPRICORNUS', 'cy': 'CAPRICORNUSConstellation name (optional)'}",0.0
"{'en': 'Hyderabad', 'cy': 'Hyderabad'}",0.0
"{'en': 'Faßberg', 'cy': 'Faßberg'}",0.0
"{'en': 'Lytton', 'cy': 'Lytton'}",0.0
"{'en': 'Termiz', 'cy': 'Termez'}",0.0
"{'en': 'Vernal', 'cy': 'Vernal'}",0.0
"{'en': 'Abū Mūsā', 'cy': 'آغاجاری'}",0.0
"{'en': 'Vidalia', 'cy': 'Vidalia'}",0.0
"{'en': 'Yellow', 'cy': 'Melyn'}",0.0
"{'en': 'Player Group', 'cy': 'Grŵp Chwaraewr'}",0.0
"{'en': 'of', 'cy': 'o'}",0.0
"{'en': 'CurlCorrectionAfterFinal', 'cy': 'CywiroCrychuArÔlTerfynol'}",0.0
"{'en': 'Cleaning up', 'cy': 'Yn glanhau'}",0.0
"{'en': 'Klaipė da', 'cy': 'KalapanaCity in Lithuania'}",0.0
"{'en': 'Heading', 'cy': 'Pennynvertical-align'}",0.0
"{'en': 'Text File', 'cy': 'Ffeil Destun'}",0.0
"{'en': 'Petawawa', 'cy': 'Petawawa'}",0.0
"{'en': 'Forwarded', 'cy': ""Wedi'i Anfon Ymlaen""}",0.0
"{'en': 'Bredeck', 'cy': 'Frederick'}",0.0
"{'en': 'UNIX Scheme', 'cy': 'Cynllun UNIXName'}",0.0
"{'en': 'terminal', 'cy': 'terfynell'}",0.0
"{'en': 'Gore Bay', 'cy': 'Gore Bay'}",0.0
"{'en': 'Erzurum', 'cy': 'Erzurum'}",0.0
"{'en': 'Chile', 'cy': ""ChileThe People's Republic of""}",0.0
"{'en': 'Mali', 'cy': 'Mali'}",0.0
"{'en': 'CONFIGFILE', 'cy': 'FFEIL_GYFLUNIAD'}",0.0
"{'en': 'Screensaver Preview', 'cy': 'Hoffterau Arbedwr Sgrin'}",0.0
"{'en': 'October', 'cy': 'Hydref'}",0.0
"{'en': 'Somerville', 'cy': 'Somerville'}",0.0
"{'en': 'Austin', 'cy': 'Austin'}",0.0
"{'en': 'Garden Grove', 'cy': 'Garden Creek'}",0.0
"{'en': 'Alba Iulia', 'cy': 'Albaniaafrica. kgm'}",0.0
"{'en': 'Create', 'cy': 'Creu'}",0.0
"{'en': 'Mobridge', 'cy': 'Mobridge'}",0.0
"{'en': 'Image Index', 'cy': 'Gwybodaeth GIFName'}",0.0
"{'en': 'Window Role', 'cy': 'Rôl y Ffenestr'}",0.0
"{'en': 'a', 'cy': 'a'}",0.0
"{'en': 'Recently used', 'cy': 'Defnyddiwyd yn ddiweddar'}",0.0
"{'en': 'Expires On', 'cy': 'Daw i ben ar'}",0.0
"{'en': 'Normal', 'cy': 'Arferol'}",0.0
"{'en': 'Kiruna', 'cy': 'Kiruna'}",0.0
"{'en': 'Greer', 'cy': 'Greer'}",0.0
"{'en': 'Zanzibar', 'cy': 'Sansibar / KisauniBangkokKrung Thep / กรุงเทพฯ'}",0.0
"{'en': 'Field Value', 'cy': 'Enw Maes'}",0.0
"{'en': 'Large', 'cy': 'Mawr'}",0.0
"{'en': 'Van Nuys', 'cy': 'Van Nuys'}",0.0
"{'en': 'Arabic', 'cy': 'Arabeg'}",0.0
"{'en': 'Nebraska City', 'cy': 'Nebraska City'}",0.0
"{'en': 'Exchange Configuration', 'cy': 'Cyfluniad Exchange'}",0.0
"{'en': 'Minor', 'cy': 'MoriaName'}",0.0
"{'en': 'Increase Volume', 'cy': ""Cynyddu' r Lefel Sŵn""}",0.0
"{'en': 'KDE Applications', 'cy': 'Rhaglenni X'}",0.0
"{'en': 'Decrease Indent', 'cy': '_Lleihau Mewnoliad'}",0.0
"{'en': 'Metering Mode', 'cy': 'Dull Metru'}",0.0
"{'en': 'Secret', 'cy': 'Cyfrinach'}",0.0
"{'en': 'Rundi', 'cy': 'RwndiName'}",0.0
"{'en': 'Bremerhaven', 'cy': 'BremerhavenCity name (optional, probably does not need a translation)'}",0.0
"{'en': 'Lights Off', 'cy': 'Wyth Bant'}",0.0
"{'en': 'Pakistan', 'cy': 'Pacistan'}",0.0
"{'en': 'Radisson', 'cy': 'Madison'}",0.0
"{'en': 'Fort Carson', 'cy': 'Fort Carson'}",0.0
"{'en': 'Computer Hard', 'cy': 'Chwaraewr Cyfrifiadurol'}",0.0
"{'en': 'Retalhuleu', 'cy': 'Retalhuleun'}",0.0
"{'en': 'Niagara Falls', 'cy': 'Niagara FallsCity name (optional, probably does not need a translation)'}",0.0
"{'en': 'Beijing', 'cy': 'Beijing长春'}",0.0
"{'en': 'Swiss German', 'cy': 'Almaeneg y Swistir'}",0.0
"{'en': 'Pennsylvania', 'cy': 'Pennsylvania'}",0.0
"{'en': 'Montgauch', 'cy': 'Montauk'}",0.0
"{'en': 'Afghanistan', 'cy': 'Afghanistan'}",0.0
"{'en': 'Delegated', 'cy': 'DirprwywydUpdated: Meeting NameMeeting'}",0.0
"{'en': 'Group', 'cy': 'Grŵp'}",0.0
"{'en': 'Frameset', 'cy': 'Set ffrâm'}",0.0
"{'en': 'Bremerton', 'cy': 'Bremerton'}",0.0
"{'en': 'Manat', 'cy': 'Manat'}",0.0
"{'en': 'Visible', 'cy': 'Gweladwy'}",0.0
"{'en': 'Bukoba', 'cy': 'Bukoba'}",0.0
"{'en': 'Storage Type', 'cy': 'Prif Fathau'}",0.0
"{'en': 'Clear', 'cy': 'ClearCity name (optional, probably does not need a translation)'}",0.0
"{'en': 'Key Customer', 'cy': 'Cwsmer Allweddol'}",0.0
"{'en': 'Copy Disc', 'cy': 'Copïo Disg'}",0.0
"{'en': 'Barahona', 'cy': 'Barahona'}",0.0
"{'en': 'High Contrast', 'cy': 'Cyferbyniad Uchel'}",0.0
"{'en': 'Melilla', 'cy': 'Melilla'}",0.0
"{'en': 'Allentown', 'cy': 'Allentown'}",0.0
"{'en': 'Display Tooltips', 'cy': '& I'}",0.0
"{'en': 'Biarritz', 'cy': 'Barrie'}",0.0
"{'en': 'Previous Script', 'cy': 'Sgript Cynt'}",0.0
"{'en': 'Delete Task', 'cy': 'Dileu Tasg'}",0.0
"{'en': 'Ennadai', 'cy': 'Ennadai Lake'}",0.0
"{'en': 'Window Title', 'cy': 'Teitl y Ffenestr'}",0.0
"{'en': 'Bari', 'cy': 'Barin'}",0.0
"{'en': 'Cape Girardeau', 'cy': 'Cape GirardeauCity name (optional, probably does not need a translation)'}",0.0
"{'en': 'Reload', 'cy': 'Parod.'}",0.0
"{'en': 'Ephrata', 'cy': 'EphrataCity name (optional, probably does not need a translation)'}",0.0
"{'en': 'Israel', 'cy': 'IsraelCountry name (optional, but should be translated)'}",0.0
"{'en': 'Union Square', 'cy': 'Union Square'}",0.0
"{'en': 'Printer Default', 'cy': 'Rhagosodiad Argraffydd'}",0.0
"{'en': 'Instance', 'cy': 'Bodolyn'}",0.0
"{'en': 'Lobatsi', 'cy': 'LahtiCity name (optional, probably does not need a translation)'}",0.0
"{'en': 'Hanksville', 'cy': 'Hanksville'}",0.0
"{'en': 'Dickinson', 'cy': 'Dickinson'}",0.0
"{'en': 'Builtin', 'cy': 'Cynwysedigion'}",0.0
"{'en': 'Tomahawk', 'cy': 'Tomahawk'}",0.0
"{'en': 'pink', 'cy': 'pinccolor'}",0.0
"{'en': 'North Wilkesboro', 'cy': 'North Wilkesboro'}",0.0
"{'en': 'Tag', 'cy': 'Tag'}",0.0
"{'en': 'Varna', 'cy': 'Varna'}",0.0
"{'en': 'Taiwan', 'cy': 'Taiwanchina. kgm'}",0.0
"{'en': 'Smoothing', 'cy': 'Llyfnu:'}",0.0
"{'en': 'Saudi Arabia', 'cy': 'Saudi Arabia'}",0.0
"{'en': 'El Cajon', 'cy': 'El CajonCity name (optional, probably does not need a translation)'}",0.0
"{'en': 'Icon Captions', 'cy': 'Pennawdau Eicon'}",0.0
"{'en': 'Cookie Properties', 'cy': 'Priodweddau Bisgedi'}",0.0
"{'en': 'Cursor LW', 'cy': 'Brwsh'}",0.0
"{'en': 'Türi', 'cy': 'TüriCity name (optional, probably does not need a translation)'}",0.0
"{'en': 'Dasher Preferences', 'cy': 'Hoffterau Dasher'}",0.0
"{'en': 'New Appointment', 'cy': 'Apwyntiad Newydd'}",0.0
"{'en': 'Bountiful', 'cy': 'BountifulCity name (optional, probably does not need a translation)'}",0.0
"{'en': 'Port Elizabeth', 'cy': 'Port Elizabeth'}",0.0
"{'en': 'Gujarati', 'cy': 'Gwjarati'}",0.0
"{'en': 'Long Beach', 'cy': 'Long Beach'}",0.0
"{'en': 'Elsenborn', 'cy': 'Elsenborn'}",0.0
"{'en': 'Sylvania', 'cy': 'Sylvania'}",0.0
"{'en': 'Hangul Syllables', 'cy': 'Sillafau Hangul'}",0.0
"{'en': 'Japan', 'cy': 'SiapanName'}",0.0
"{'en': 'Oviedo', 'cy': 'OviedoCity name (optional, probably does not need a translation)'}",0.0
"{'en': 'Standard Algebraic', 'cy': 'chess-move-format'}",0.0
"{'en': 'Play', 'cy': 'Chwarae'}",0.0
"{'en': 'Okata', 'cy': 'Yakataga'}",0.0
"{'en': 'Autogenerated', 'cy': 'Awtogynhyrchwyd'}",0.0
"{'en': 'Faßberg', 'cy': 'Faßberg'}",0.0
"{'en': 'Envelope Feed', 'cy': 'Porthi Amlenni'}",0.0
"{'en': 'cp', 'cy': 'Rhif:% 1'}",0.0
"{'en': 'Nuevo Laredo', 'cy': 'Nuevo Laredo'}",0.0
"{'en': 'Fort Smith', 'cy': 'Fort Smith'}",0.0
"{'en': 'San Diego', 'cy': 'San Diego'}",0.0
"{'en': 'Edit Palette', 'cy': ""Golygu'r Palet""}",0.0
"{'en': 'Multiple vCards', 'cy': 'Mwy nag un vCard'}",0.0
"{'en': 'German', 'cy': 'AlmaenegName'}",0.0
"{'en': 'Cotonou', 'cy': 'Cotonou'}",0.0
"{'en': 'Belmar', 'cy': 'Selma'}",0.0
"{'en': 'Sharur', 'cy': 'Shaanxiasia. kgm'}",0.0
"{'en': 'Asheboro', 'cy': 'Asheboro'}",0.0
"{'en': 'Pesaro', 'cy': 'PesaroCity name (optional, probably does not need a translation)'}",0.0
"{'en': 'Vatican City', 'cy': 'Dinas y FaticanName'}",0.0
"{'en': 'Altamira', 'cy': 'Altamira'}",0.0
"{'en': 'of December', 'cy': 'o RagfyrJanuary'}",0.0
"{'en': 'Clinton', 'cy': 'Clinton'}",0.0
"{'en': 'Cold Bay', 'cy': 'Cold Bay'}",0.0
"{'en': 'Mecca', 'cy': 'MedinaAl Madinah al Munawwarah'}",0.0
"{'en': 'Libya', 'cy': 'Libia'}",0.0
"{'en': 'IP', 'cy': 'IP'}",0.0
"{'en': 'Bookmark Toolbar', 'cy': 'Bar Offer Nodau TudalenName'}",0.0
"{'en': 'Ann Arbor', 'cy': 'Ann Arbor'}",0.0
"{'en': 'BackSpace', 'cy': 'Bylchukeyboard label'}",0.0
"{'en': 'Niš', 'cy': 'Niš'}",0.0
"{'en': 'Miskolc', 'cy': 'Miskolc'}",0.0
"{'en': 'CJK Compatibility', 'cy': 'Cyfaddaster CJK'}",0.0
"{'en': 'Caribou', 'cy': 'Caribou'}",0.0
"{'en': 'Multiple vCards', 'cy': 'Mwy nag un vCard'}",0.0
"{'en': 'Nouadhibou', 'cy': 'Nouadhibou'}",0.0
"{'en': 'Traverse City', 'cy': 'Traverse City'}",0.0
"{'en': 'Server', 'cy': '_Gwasanaethwr:'}",0.0
"{'en': 'Denton', 'cy': 'Denton'}",0.0
"{'en': 'Select All', 'cy': 'Dewis _Popeth'}",0.0
"{'en': 'Zweibrücken', 'cy': 'Zweibrücken'}",0.0
"{'en': 'Network Transmission', 'cy': 'Trosglwyddiad Rhwydwaith'}",0.0
"{'en': 'Kelowna', 'cy': 'Kelowna'}",0.0
"{'en': 'Bar', 'cy': 'Barau'}",0.0
"{'en': 'Dresden', 'cy': 'Dresden'}",0.0
"{'en': 'Durango', 'cy': 'Durango'}",0.0
"{'en': 'Telex', 'cy': 'Telecsteletype'}",0.0
"{'en': 'Stephenville', 'cy': 'Stephenville'}",0.0
"{'en': 'Saturday', 'cy': 'Dydd Sadwrn'}",0.0
"{'en': 'Madison', 'cy': 'Madisonusa. kgm'}",0.0
"{'en': 'Glendive', 'cy': 'Glendive'}",0.0
"{'en': 'Lungi', 'cy': 'Lungi'}",0.0
"{'en': 'Light Blue', 'cy': 'Glas YsgafnStyle name'}",0.0
"{'en': 'Angoon', 'cy': 'Angoon'}",0.0
"{'en': 'Charging', 'cy': 'Gwefru'}",0.0
"{'en': 'Binghamton', 'cy': 'Binghamton'}",0.0
"{'en': 'Browning', 'cy': 'Browning'}",0.0
"{'en': 'unreadable', 'cy': 'annarllenadwy'}",0.0
"{'en': 'Thunder Bay', 'cy': 'Thunder BayCity name (optional, probably does not need a translation)'}",0.0
"{'en': 'Baninah', 'cy': 'Benina'}",0.0
"{'en': 'Current Screen', 'cy': ""Argraffu' r Sgrinlun""}",0.0
"{'en': 'Wheaton', 'cy': 'WheatonCity name (optional, probably does not need a translation)'}",0.0
"{'en': 'Blytheville', 'cy': 'Blytheville'}",0.0
"{'en': 'Model', 'cy': 'Model'}",0.0
"{'en': 'Iran', 'cy': 'Iranshahr'}",0.0
"{'en': 'Edinburgh', 'cy': 'Caer EdinCity name (optional, probably does not need a translation)'}",0.0
"{'en': 'Bella Coola', 'cy': 'Bella Coola'}",0.0
"{'en': 'Translate', 'cy': 'Erfyn Troelliad'}",0.0
"{'en': 'Natchez', 'cy': 'Natchez'}",0.0
"{'en': 'Date Modified', 'cy': 'Dyddiad Addaswyd'}",0.0
"{'en': 'Rocky Mount', 'cy': 'Rocky Mount'}",0.0
"{'en': 'Honolulu', 'cy': 'Honoluluusa. kgm'}",0.0
"{'en': 'Carlsbad', 'cy': 'Carlsbad'}",0.0
"{'en': 'Devanagari Extended', 'cy': 'Defanagari'}",0.0
"{'en': 'Rosario', 'cy': 'Rosario'}",0.0
"{'en': 'Masjed Soleyman', 'cy': 'Masjed-Soleymanنو شهر'}",0.0
"{'en': 'Pskov', 'cy': 'Pskov'}",0.0
"{'en': 'Important Messages', 'cy': 'Negeseuon Pwysig'}",0.0
"{'en': 'Kuantan', 'cy': 'Kuantan'}",0.0
"{'en': 'Board Size', 'cy': 'Maint y Bwrdd'}",0.0
"{'en': 'Alhena', 'cy': 'Alhenastar name'}",0.0
"{'en': 'Cut', 'cy': 'Torri'}",0.0
"{'en': 'Choose Frontside', 'cy': 'Dewis Ochr Flaen'}",0.0
"{'en': 'Lacon', 'cy': 'Lacon'}",0.0
"{'en': 'Java IDE', 'cy': 'IDE JavaName'}",0.0
"{'en': 'Orange City', 'cy': 'Orange City'}",0.0
"{'en': 'Peking', 'cy': 'PekingCity name (optional, probably does not need a translation)'}",0.0
"{'en': 'Kigoma', 'cy': 'Kigoma'}",0.0
"{'en': 'Nicaragua', 'cy': 'Nicaragua'}",0.0
"{'en': 'Mineral Wells', 'cy': 'Mineral WellsCity in Texas, United States'}",0.0
"{'en': 'Totem Preferences', 'cy': 'Hoffterau Totem'}",0.0
"{'en': 'Dipper Harbour', 'cy': 'Copper Harbor'}",0.0
"{'en': 'Direct Mode', 'cy': 'Modd uniongyrchol'}",0.0
"{'en': 'Skellefteå', 'cy': 'Skellefteå'}",0.0
"{'en': 'Polygonize', 'cy': 'Croesrwygo'}",0.0
"{'en': 'of', 'cy': 'o'}",0.0
"{'en': 'Port Alsworth', 'cy': 'Port Alsworth'}",0.0
"{'en': 'Previous Puzzle', 'cy': 'Pos _Blaenorol'}",0.0
"{'en': 'Montserrat', 'cy': 'Monterrey'}",0.0
"{'en': 'Cut Bank', 'cy': 'Cut Bank'}",0.0
"{'en': 'Paphos', 'cy': 'Cahorssouthamerica. kgm'}",0.0
"{'en': 'New Login', 'cy': 'Mewngofnodiad Newydd'}",0.0
"{'en': 'Eastern Mongolia', 'cy': 'Mongolia Mewnol'}",0.0
"{'en': 'South Bend', 'cy': 'South Bend'}",0.0
"{'en': 'Berlin', 'cy': 'Berlin'}",0.0
"{'en': 'Wasilla', 'cy': 'Wasilla'}",0.0
"{'en': 'Global Alternate', 'cy': 'Eiledol'}",0.0
"{'en': 'Marseille', 'cy': 'Marseille'}",0.0
"{'en': 'Expression', 'cy': 'Mynegiant'}",0.0
"{'en': 'Accepted', 'cy': 'DerbyniwydTentatively Accepted: Meeting NameMeeting'}",0.0
"{'en': 'Disabled Font', 'cy': 'Dileu Wynebfath'}",0.0
"{'en': 'Georgian Supplement', 'cy': 'Atodiad Georgeg'}",0.0
"{'en': 'Print Memos', 'cy': 'Argraffu Memos'}",0.0
"{'en': 'Bahia', 'cy': 'Bahiabrazil. kgm'}",0.0
"{'en': 'Miles City', 'cy': 'Miles City'}",0.0
"{'en': 'Jersey', 'cy': 'Jersey'}",0.0
"{'en': 'invalid', 'cy': 'annilys'}",0.0
"{'en': 'Lucky Lake', 'cy': 'Lucky Lake'}",0.0
"{'en': 'Cache', 'cy': 'Celc'}",0.0
"{'en': 'Chat', 'cy': 'Sgwrs'}",0.0
"{'en': 'sec', 'cy': 'eil'}",0.0
"{'en': 'Visible', 'cy': 'Gweladwy'}",0.0
"{'en': 'KPilotDaemon', 'cy': 'KPilotGenericName'}",0.0
"{'en': 'DeRidder', 'cy': 'De Ridder'}",0.0
"{'en': 'Seminole', 'cy': 'Seminole'}",0.0
"{'en': 'Vilano Beach', 'cy': 'Solana Beach'}",0.0
